station_id,weather_date,sunny_rate,cloudy_rate,rainny_rate
4,1111-10-18,57.1,28.6,14.3
4,1111-10-19,39.3,25,35.7
4,1111-10-20,50,21.4,28.6
4,1111-10-21,53.6,21.4,25
4,1111-10-22,42.9,28.6,28.6
4,1111-10-23,53.6,14.3,32.1
4,1111-10-24,53.6,14.3,32.1
4,1111-10-25,57.1,21.4,21.4
4,1111-10-26,46.4,32.1,21.4
4,1111-10-27,64.3,14.3,21.4
4,1111-10-28,57.1,10.7,32.1
4,1111-10-29,57.1,17.9,25
4,1111-10-30,60.7,17.9,21.4
4,1111-10-31,53.6,35.7,10.7
4,1111-11-01,67.9,7.1,25
4,1111-11-02,60.7,21.4,17.9
4,1111-11-03,71.4,21.4,7.1
4,1111-11-04,89.3,3.6,7.1
4,1111-11-05,57.1,25,17.9
4,1111-11-06,42.9,25,32.1
4,1111-11-07,60.7,25,14.3
4,1111-11-08,50,32.1,17.9
4,1111-11-09,50,17.9,28.6
4,1111-11-10,64.3,17.9,17.9
4,1111-11-11,46.4,21.4,32.1
4,1111-11-12,57.1,21.4,21.4
4,1111-11-13,67.9,25,7.1
4,1111-11-14,57.1,21.4,21.4
4,1111-11-15,60.7,14.3,25
4,1111-11-16,85.7,10.7,3.6
4,1111-11-17,67.9,14.3,17.9
4,1111-11-18,85.7,7.1,7.1
4,1111-11-19,71.4,7.1,21.4
4,1111-11-20,57.1,10.7,32.1
4,1111-11-21,67.9,10.7,21.4
4,1111-11-22,75,14.3,10.7
4,1111-11-23,57.1,32.1,10.7
4,1111-11-24,75,10.7,10.7
4,1111-11-25,64.3,10.7,25
4,1111-11-26,60.7,14.3,25
4,1111-11-27,71.4,14.3,14.3
4,1111-11-28,64.3,21.4,14.3
4,1111-11-29,64.3,17.9,17.9
4,1111-11-30,64.3,17.9,17.9
4,1111-12-01,57.1,25,17.9
4,1111-12-02,71.4,14.3,10.7
4,1111-12-03,67.9,14.3,17.9
4,1111-12-04,71.4,7.1,21.4
4,1111-12-05,75,3.6,21.4
4,1111-12-06,75,21.4,3.6
4,1111-12-07,75,14.3,10.7
4,1111-12-08,64.3,14.3,17.9
4,1111-12-09,67.9,14.3,7.1
4,1111-12-10,75,10.7,10.7
4,1111-12-11,78.6,7.1,14.3
4,1111-12-12,82.1,7.1,7.1
4,1111-12-13,71.4,10.7,17.9
4,1111-12-14,71.4,17.9,10.7
4,1111-12-15,85.7,10.7,3.6
4,1111-12-16,89.3,7.1,0
4,1111-12-17,67.9,10.7,17.9
4,1111-12-18,75,14.3,10.7
4,1111-12-19,78.6,14.3,3.6
4,1111-12-20,82.1,3.6,10.7
4,1111-12-21,78.6,14.3,3.6
4,1111-12-22,67.9,7.1,14.3
4,1111-12-23,75,10.7,10.7
4,1111-12-24,82.1,10.7,0
4,1111-12-25,85.7,3.6,10.7
4,1111-12-26,71.4,10.7,14.3
4,1111-12-27,78.6,3.6,10.7
4,1111-12-28,89.3,3.6,7.1
4,1111-12-29,89.3,0,7.1
4,1111-12-30,82.1,10.7,7.1
4,1111-12-31,85.7,7.1,0
1,1111-01-01,86.7,0,3.3
1,1111-01-02,86.7,3.3,3.3
1,1111-01-03,90,6.7,0
1,1111-01-04,80,6.7,10
1,1111-01-05,86.7,3.3,6.7
1,1111-01-06,80,6.7,13.3
1,1111-01-07,76.7,13.3,6.7
1,1111-01-08,66.7,6.7,16.7
1,1111-01-09,70,0,13.3
1,1111-01-10,86.7,3.3,6.7
1,1111-01-11,83.3,10,6.7
1,1111-01-12,70,3.3,3.3
1,1111-01-13,76.7,10,6.7
1,1111-01-14,76.7,6.7,6.7
1,1111-01-15,73.3,6.7,13.3
1,1111-01-16,66.7,16.7,10
1,1111-01-17,63.3,6.7,20
1,1111-01-18,66.7,16.7,3.3
1,1111-01-19,73.3,3.3,10
1,1111-01-20,70,13.3,3.3
1,1111-01-21,63.3,6.7,13.3
1,1111-01-22,60,10,23.3
1,1111-01-23,56.7,10,10
1,1111-01-24,66.7,3.3,16.7
1,1111-01-25,73.3,6.7,13.3
1,1111-01-26,76.7,3.3,13.3
1,1111-01-27,76.7,6.7,13.3
1,1111-01-28,70,10,0
1,1111-01-29,80,6.7,10
1,1111-01-30,80,3.3,10
1,1111-01-31,86.7,3.3,3.3
1,1111-02-01,73.3,3.3,10
1,1111-02-02,80,3.3,3.3
1,1111-02-03,66.7,16.7,6.7
1,1111-02-04,66.7,16.7,3.3
1,1111-02-05,73.3,13.3,3.3
1,1111-02-06,70,10,10
1,1111-02-07,70,6.7,10
1,1111-02-08,60,3.3,13.3
1,1111-02-09,56.7,10,10
1,1111-02-10,53.3,10,13.3
1,1111-02-11,73.3,3.3,3.3
1,1111-02-12,66.7,10,13.3
1,1111-02-13,70,16.7,3.3
1,1111-02-14,66.7,10,13.3
1,1111-02-15,66.7,10,10
1,1111-02-16,50,16.7,16.7
1,1111-02-17,63.3,13.3,6.7
1,1111-02-18,56.7,13.3,13.3
1,1111-02-19,66.7,13.3,3.3
1,1111-02-20,56.7,13.3,20
1,1111-02-21,76.7,10,10
1,1111-02-22,73.3,6.7,16.7
1,1111-02-23,66.7,10,20
1,1111-02-24,53.3,16.7,13.3
1,1111-02-25,66.7,13.3,10
1,1111-02-26,56.7,13.3,20
1,1111-02-27,66.7,16.7,13.3
1,1111-02-28,53.3,20,20
1,1111-03-01,26.7,16.7,43.3
1,1111-03-02,53.3,23.3,20
1,1111-03-03,56.7,20,20
1,1111-03-04,53.3,10,26.7
1,1111-03-05,60,10,23.3
1,1111-03-06,43.3,20,33.3
1,1111-03-07,50,10,30
1,1111-03-08,66.7,13.3,16.7
1,1111-03-09,60,6.7,30
1,1111-03-10,43.3,13.3,36.7
1,1111-03-11,70,6.7,23.3
1,1111-03-12,63.3,20,10
1,1111-03-13,56.7,23.3,10
1,1111-03-14,63.3,6.7,20
1,1111-03-15,60,13.3,23.3
1,1111-03-16,53.3,3.3,40
1,1111-03-17,66.7,3.3,20
1,1111-03-18,60,13.3,23.3
1,1111-03-19,46.7,20,30
1,1111-03-20,56.7,16.7,26.7
1,1111-03-21,63.3,10,20
1,1111-03-22,50,10,40
1,1111-03-23,40,16.7,40
1,1111-03-24,50,20,30
1,1111-03-25,56.7,6.7,36.7
1,1111-03-26,53.3,20,20
1,1111-03-27,56.7,16.7,26.7
1,1111-03-28,60,20,20
1,1111-03-29,60,16.7,16.7
1,1111-03-30,46.7,13.3,40
1,1111-03-31,43.3,16.7,36.7
1,1111-04-01,56.7,10,33.3
1,1111-04-02,43.3,26.7,30
1,1111-04-03,53.3,16.7,30
1,1111-04-04,56.7,20,20
1,1111-04-05,60,10,30
1,1111-04-06,66.7,6.7,26.7
1,1111-04-07,46.7,16.7,36.7
1,1111-04-08,63.3,0,33.3
1,1111-04-09,53.3,23.3,23.3
1,1111-04-10,56.7,23.3,20
1,1111-04-11,40,16.7,43.3
1,1111-04-12,43.3,16.7,40
1,1111-04-13,53.3,10,36.7
1,1111-04-14,43.3,20,36.7
1,1111-04-15,50,16.7,33.3
1,1111-04-16,56.7,23.3,20
1,1111-04-17,56.7,13.3,26.7
1,1111-04-18,43.3,26.7,30
1,1111-04-19,33.3,33.3,33.3
1,1111-04-20,46.7,23.3,30
1,1111-04-21,43.3,30,26.7
1,1111-04-22,46.7,16.7,36.7
1,1111-04-23,46.7,23.3,30
1,1111-04-24,36.7,20,43.3
1,1111-04-25,40,13.3,46.7
1,1111-04-26,56.7,13.3,30
1,1111-04-27,53.3,13.3,33.3
1,1111-04-28,53.3,20,26.7
1,1111-04-29,73.3,6.7,20
1,1111-04-30,56.7,13.3,30
1,1111-05-01,53.3,10,36.7
1,1111-05-02,46.7,13.3,40
1,1111-05-03,40,30,30
1,1111-05-04,50,23.3,26.7
1,1111-05-05,56.7,23.3,20
1,1111-05-06,56.7,20,23.3
1,1111-05-07,60,16.7,23.3
1,1111-05-08,53.3,23.3,23.3
1,1111-05-09,36.7,20,43.3
1,1111-05-10,43.3,13.3,43.3
1,1111-05-11,43.3,16.7,40
1,1111-05-12,40,16.7,43.3
1,1111-05-13,33.3,30,36.7
1,1111-05-14,46.7,30,23.3
1,1111-05-15,46.7,20,33.3
1,1111-05-16,40,30,30
1,1111-05-17,43.3,30,26.7
1,1111-05-18,43.3,23.3,33.3
1,1111-05-19,46.7,16.7,36.7
1,1111-05-20,36.7,26.7,36.7
1,1111-05-21,63.3,16.7,20
1,1111-05-22,46.7,16.7,36.7
1,1111-05-23,40,26.7,33.3
1,1111-05-24,33.3,16.7,50
1,1111-05-25,50,26.7,23.3
1,1111-05-26,43.3,30,26.7
1,1111-05-27,40,13.3,46.7
1,1111-05-28,40,30,30
1,1111-05-29,40,33.3,26.7
1,1111-05-30,43.3,20,36.7
1,1111-05-31,26.7,40,33.3
1,1111-06-01,46.7,23.3,30
1,1111-06-02,56.7,26.7,16.7
1,1111-06-03,50,26.7,23.3
1,1111-06-04,46.7,36.7,16.7
1,1111-06-05,43.3,26.7,30
1,1111-06-06,40,20,40
1,1111-06-07,40,33.3,26.7
1,1111-06-08,36.7,43.3,20
1,1111-06-09,10,36.7,53.3
1,1111-06-10,16.7,40,43.3
1,1111-06-11,10,36.7,53.3
1,1111-06-12,20,46.7,33.3
1,1111-06-13,26.7,20,53.3
1,1111-06-14,26.7,23.3,50
1,1111-06-15,26.7,40,33.3
1,1111-06-16,33.3,23.3,43.3
1,1111-06-17,30,46.7,23.3
1,1111-06-18,13.3,46.7,40
1,1111-06-19,30,23.3,46.7
1,1111-06-20,20,40,40
1,1111-06-21,16.7,30,53.3
1,1111-06-22,30,23.3,46.7
1,1111-06-23,10,40,50
1,1111-06-24,23.3,33.3,43.3
1,1111-06-25,20,36.7,43.3
1,1111-06-26,23.3,36.7,40
1,1111-06-27,30,36.7,33.3
1,1111-06-28,16.7,43.3,40
1,1111-06-29,30,33.3,36.7
1,1111-06-30,16.7,26.7,56.7
1,1111-07-01,20,26.7,53.3
1,1111-07-02,30,40,30
1,1111-07-03,33.3,20,46.7
1,1111-07-04,20,23.3,56.7
1,1111-07-05,23.3,26.7,50
1,1111-07-06,36.7,26.7,36.7
1,1111-07-07,23.3,40,36.7
1,1111-07-08,33.3,36.7,30
1,1111-07-09,26.7,30,43.3
1,1111-07-10,40,23.3,36.7
1,1111-07-11,40,26.7,33.3
1,1111-07-12,30,30,40
1,1111-07-13,23.3,46.7,30
1,1111-07-14,33.3,30,36.7
1,1111-07-15,43.3,26.7,30
1,1111-07-16,33.3,46.7,20
1,1111-07-17,26.7,36.7,36.7
1,1111-07-18,33.3,30,36.7
1,1111-07-19,40,33.3,26.7
1,1111-07-20,43.3,30,26.7
1,1111-07-21,36.7,26.7,36.7
1,1111-07-22,36.7,43.3,20
1,1111-07-23,36.7,33.3,30
1,1111-07-24,40,23.3,36.7
1,1111-07-25,36.7,33.3,30
1,1111-07-26,40,26.7,33.3
1,1111-07-27,36.7,43.3,20
1,1111-07-28,53.3,26.7,20
1,1111-07-29,36.7,30,33.3
1,1111-07-30,43.3,26.7,30
1,1111-07-31,53.3,26.7,20
1,1111-08-01,53.3,26.7,20
1,1111-08-02,50,33.3,16.7
1,1111-08-03,70,20,10
1,1111-08-04,43.3,36.7,20
1,1111-08-05,46.7,23.3,30
1,1111-08-06,56.7,23.3,20
1,1111-08-07,60,13.3,26.7
1,1111-08-08,53.3,36.7,10
1,1111-08-09,53.3,30,16.7
1,1111-08-10,46.7,20,33.3
1,1111-08-11,53.3,33.3,13.3
1,1111-08-12,33.3,30,36.7
1,1111-08-13,40,26.7,33.3
1,1111-08-14,53.3,16.7,30
1,1111-08-15,50,30,20
1,1111-08-16,50,16.7,33.3
1,1111-08-17,46.7,30,23.3
1,1111-08-18,36.7,43.3,20
1,1111-08-19,60,20,20
1,1111-08-20,46.7,36.7,16.7
1,1111-08-21,40,33.3,26.7
1,1111-08-22,53.3,23.3,23.3
1,1111-08-23,40,26.7,33.3
1,1111-08-24,46.7,20,33.3
1,1111-08-25,46.7,33.3,20
1,1111-08-26,46.7,26.7,26.7
1,1111-08-27,46.7,20,33.3
1,1111-08-28,46.7,20,33.3
1,1111-08-29,53.3,20,26.7
1,1111-08-30,23.3,40,36.7
1,1111-08-31,33.3,23.3,43.3
1,1111-09-01,46.7,23.3,30
1,1111-09-02,40,26.7,33.3
1,1111-09-03,50,20,30
1,1111-09-04,36.7,20,43.3
1,1111-09-05,56.7,13.3,30
1,1111-09-06,26.7,36.7,36.7
1,1111-09-07,30,26.7,43.3
1,1111-09-08,46.7,16.7,36.7
1,1111-09-09,53.3,10,36.7
1,1111-09-10,56.7,13.3,30
1,1111-09-11,46.7,10,43.3
1,1111-09-12,56.7,20,23.3
1,1111-09-13,50,16.7,33.3
1,1111-09-14,33.3,43.3,23.3
1,1111-09-15,36.7,23.3,40
1,1111-09-16,23.3,16.7,60
1,1111-09-17,33.3,30,33.3
1,1111-09-18,43.3,16.7,40
1,1111-09-19,50,30,20
1,1111-09-20,46.7,23.3,30
1,1111-09-21,43.3,16.7,40
1,1111-09-22,30,20,50
1,1111-09-23,33.3,30,36.7
1,1111-09-24,20,20,60
1,1111-09-25,30,20,50
1,1111-09-26,33.3,30,36.7
1,1111-09-27,33.3,33.3,33.3
1,1111-09-28,56.7,26.7,16.7
1,1111-09-29,40,33.3,26.7
1,1111-09-30,36.7,10,53.3
1,1111-10-01,30,6.7,63.3
1,1111-10-02,53.3,16.7,30
1,1111-10-03,40,33.3,26.7
1,1111-10-04,36.7,33.3,30
1,1111-10-05,16.7,40,43.3
1,1111-10-06,36.7,16.7,46.7
1,1111-10-07,33.3,23.3,43.3
1,1111-10-08,23.3,26.7,50
1,1111-10-09,50,6.7,43.3
1,1111-10-10,60,16.7,23.3
1,1111-10-11,43.3,30,26.7
1,1111-10-12,50,26.7,23.3
1,1111-10-13,46.7,23.3,30
1,1111-10-14,40,10,50
1,1111-10-15,40,20,40
1,1111-10-16,36.7,33.3,30
1,1111-10-17,33.3,26.7,40
1,1111-10-18,53.3,20,26.7
1,1111-10-19,40,20,40
1,1111-10-20,43.3,23.3,33.3
1,1111-10-21,50,13.3,36.7
1,1111-10-22,40,30,30
1,1111-10-23,46.7,16.7,36.7
1,1111-10-24,56.7,13.3,30
1,1111-10-25,46.7,13.3,40
1,1111-10-26,53.3,20,26.7
1,1111-10-27,56.7,20,23.3
1,1111-10-28,60,6.7,33.3
1,1111-10-29,50,16.7,33.3
1,1111-10-30,66.7,20,13.3
1,1111-10-31,50,40,10
1,1111-11-01,63.3,3.3,33.3
1,1111-11-02,56.7,23.3,20
1,1111-11-03,56.7,23.3,20
1,1111-11-04,70,20,10
1,1111-11-05,66.7,13.3,20
1,1111-11-06,46.7,20,33.3
1,1111-11-07,66.7,16.7,16.7
1,1111-11-08,53.3,16.7,30
1,1111-11-09,56.7,10,33.3
1,1111-11-10,56.7,20,23.3
1,1111-11-11,46.7,16.7,36.7
1,1111-11-12,50,13.3,36.7
1,1111-11-13,66.7,16.7,16.7
1,1111-11-14,60,13.3,26.7
1,1111-11-15,46.7,23.3,30
1,1111-11-16,73.3,13.3,13.3
1,1111-11-17,66.7,13.3,20
1,1111-11-18,70,16.7,13.3
1,1111-11-19,56.7,10,33.3
1,1111-11-20,50,13.3,36.7
1,1111-11-21,66.7,3.3,30
1,1111-11-22,53.3,23.3,23.3
1,1111-11-23,70,10,20
1,1111-11-24,56.7,20,20
1,1111-11-25,66.7,0,33.3
1,1111-11-26,70,3.3,26.7
1,1111-11-27,60,20,20
1,1111-11-28,53.3,26.7,20
1,1111-11-29,70,10,20
1,1111-11-30,63.3,20,16.7
1,1111-12-01,56.7,13.3,30
1,1111-12-02,63.3,6.7,30
1,1111-12-03,66.7,10,20
1,1111-12-04,66.7,6.7,26.7
1,1111-12-05,60,16.7,23.3
1,1111-12-06,73.3,13.3,13.3
1,1111-12-07,73.3,13.3,13.3
1,1111-12-08,66.7,10,23.3
1,1111-12-09,63.3,20,13.3
1,1111-12-10,80,0,20
1,1111-12-11,63.3,6.7,26.7
1,1111-12-12,66.7,10,20
1,1111-12-13,63.3,13.3,23.3
1,1111-12-14,60,16.7,20
1,1111-12-15,83.3,10,6.7
1,1111-12-16,83.3,10,3.3
1,1111-12-17,63.3,10,26.7
1,1111-12-18,76.7,6.7,16.7
1,1111-12-19,76.7,16.7,3.3
1,1111-12-20,80,10,6.7
1,1111-12-21,80,10,6.7
1,1111-12-22,70,3.3,23.3
1,1111-12-23,73.3,6.7,13.3
1,1111-12-24,93.3,3.3,3.3
1,1111-12-25,83.3,10,6.7
1,1111-12-26,73.3,10,13.3
1,1111-12-27,80,0,13.3
1,1111-12-28,86.7,0,13.3
1,1111-12-29,86.7,0,10
1,1111-12-30,80,6.7,10
1,1111-12-31,86.7,6.7,0
3,1111-01-01,75.9,6.9,13.8
3,1111-01-02,72.4,3.4,17.2
3,1111-01-03,86.2,10.3,3.4
3,1111-01-04,72.4,6.9,17.2
3,1111-01-05,72.4,6.9,20.7
3,1111-01-06,58.6,13.8,20.7
3,1111-01-07,69,6.9,20.7
3,1111-01-08,58.6,13.8,24.1
3,1111-01-09,44.8,13.8,31
3,1111-01-10,86.2,0,13.8
3,1111-01-11,82.8,10.3,6.9
3,1111-01-12,69,3.4,27.6
3,1111-01-13,82.8,3.4,13.8
3,1111-01-14,82.8,3.4,13.8
3,1111-01-15,65.5,13.8,20.7
3,1111-01-16,62.1,10.3,24.1
3,1111-01-17,55.2,6.9,31
3,1111-01-18,62.1,10.3,24.1
3,1111-01-19,65.5,13.8,10.3
3,1111-01-20,55.2,17.2,20.7
3,1111-01-21,44.8,10.3,37.9
3,1111-01-22,51.7,6.9,27.6
3,1111-01-23,55.2,6.9,27.6
3,1111-01-24,58.6,6.9,17.2
3,1111-01-25,75.9,3.4,13.8
3,1111-01-26,65.5,0,27.6
3,1111-01-27,69,10.3,17.2
3,1111-01-28,55.2,20.7,6.9
3,1111-01-29,65.5,10.3,17.2
3,1111-01-30,69,3.4,17.2
3,1111-01-31,72.4,6.9,17.2
3,1111-02-01,57.1,3.6,32.1
3,1111-02-02,64.3,7.1,21.4
3,1111-02-03,64.3,14.3,10.7
3,1111-02-04,60.7,10.7,17.9
3,1111-02-05,75,7.1,14.3
3,1111-02-06,60.7,10.7,28.6
3,1111-02-07,64.3,10.7,21.4
3,1111-02-08,50,10.7,28.6
3,1111-02-09,53.6,7.1,32.1
3,1111-02-10,57.1,7.1,21.4
3,1111-02-11,57.1,3.6,28.6
3,1111-02-12,53.6,14.3,21.4
3,1111-02-13,57.1,10.7,14.3
3,1111-02-14,57.1,10.7,21.4
3,1111-02-15,57.1,10.7,17.9
3,1111-02-16,53.6,14.3,25
3,1111-02-17,57.1,14.3,10.7
3,1111-02-18,46.4,10.7,32.1
3,1111-02-19,64.3,14.3,14.3
3,1111-02-20,53.6,7.1,35.7
3,1111-02-21,60.7,10.7,14.3
3,1111-02-22,71.4,14.3,14.3
3,1111-02-23,57.1,7.1,32.1
3,1111-02-24,50,17.9,25
3,1111-02-25,57.1,10.7,28.6
3,1111-02-26,46.4,17.9,35.7
3,1111-02-27,60.7,17.9,21.4
3,1111-02-28,53.6,21.4,25
3,1111-03-01,25,7.1,60.7
3,1111-03-02,50,10.7,35.7
3,1111-03-03,50,17.9,32.1
3,1111-03-04,60.7,0,28.6
3,1111-03-05,60.7,3.6,35.7
3,1111-03-06,42.9,17.9,39.3
3,1111-03-07,53.6,10.7,35.7
3,1111-03-08,57.1,10.7,28.6
3,1111-03-09,53.6,3.6,35.7
3,1111-03-10,46.4,0,50
3,1111-03-11,60.7,10.7,25
3,1111-03-12,60.7,10.7,25
3,1111-03-13,50,25,17.9
3,1111-03-14,60.7,3.6,28.6
3,1111-03-15,53.6,7.1,35.7
3,1111-03-16,53.6,7.1,39.3
3,1111-03-17,53.6,10.7,35.7
3,1111-03-18,57.1,14.3,28.6
3,1111-03-19,57.1,10.7,28.6
3,1111-03-20,50,17.9,28.6
3,1111-03-21,64.3,7.1,28.6
3,1111-03-22,42.9,3.6,53.6
3,1111-03-23,42.9,10.7,46.4
3,1111-03-24,35.7,14.3,50
3,1111-03-25,50,3.6,46.4
3,1111-03-26,35.7,14.3,46.4
3,1111-03-27,53.6,10.7,32.1
3,1111-03-28,39.3,25,35.7
3,1111-03-29,50,17.9,32.1
3,1111-03-30,39.3,14.3,42.9
3,1111-03-31,42.9,25,32.1
3,1111-04-01,53.6,14.3,32.1
3,1111-04-02,46.4,10.7,42.9
3,1111-04-03,53.6,10.7,35.7
3,1111-04-04,42.9,17.9,39.3
3,1111-04-05,53.6,17.9,28.6
3,1111-04-06,53.6,7.1,39.3
3,1111-04-07,32.1,10.7,57.1
3,1111-04-08,57.1,7.1,32.1
3,1111-04-09,53.6,17.9,28.6
3,1111-04-10,46.4,32.1,21.4
3,1111-04-11,28.6,17.9,53.6
3,1111-04-12,42.9,17.9,39.3
3,1111-04-13,57.1,14.3,28.6
3,1111-04-14,42.9,10.7,46.4
3,1111-04-15,60.7,3.6,35.7
3,1111-04-16,42.9,28.6,28.6
3,1111-04-17,60.7,17.9,21.4
3,1111-04-18,42.9,25,32.1
3,1111-04-19,32.1,25,42.9
3,1111-04-20,46.4,21.4,32.1
3,1111-04-21,28.6,21.4,50
3,1111-04-22,42.9,14.3,42.9
3,1111-04-23,53.6,21.4,25
3,1111-04-24,35.7,14.3,50
3,1111-04-25,46.4,7.1,46.4
3,1111-04-26,53.6,21.4,25
3,1111-04-27,53.6,17.9,28.6
3,1111-04-28,60.7,7.1,32.1
3,1111-04-29,67.9,3.6,28.6
3,1111-04-30,42.9,25,32.1
3,1111-05-01,50,28.6,21.4
3,1111-05-02,39.3,17.9,42.9
3,1111-05-03,42.9,25,32.1
3,1111-05-04,53.6,25,21.4
3,1111-05-05,60.7,17.9,21.4
3,1111-05-06,50,28.6,21.4
3,1111-05-07,46.4,25,28.6
3,1111-05-08,46.4,25,25
3,1111-05-09,28.6,32.1,39.3
3,1111-05-10,35.7,21.4,42.9
3,1111-05-11,28.6,21.4,50
3,1111-05-12,42.9,21.4,35.7
3,1111-05-13,35.7,32.1,32.1
3,1111-05-14,46.4,32.1,21.4
3,1111-05-15,50,14.3,35.7
3,1111-05-16,32.1,28.6,39.3
3,1111-05-17,32.1,42.9,25
3,1111-05-18,46.4,25,28.6
3,1111-05-19,46.4,17.9,35.7
3,1111-05-20,32.1,28.6,39.3
3,1111-05-21,57.1,17.9,25
3,1111-05-22,46.4,25,28.6
3,1111-05-23,39.3,28.6,32.1
3,1111-05-24,42.9,10.7,46.4
3,1111-05-25,46.4,32.1,21.4
3,1111-05-26,46.4,25,28.6
3,1111-05-27,42.9,25,32.1
3,1111-05-28,46.4,21.4,32.1
3,1111-05-29,35.7,39.3,25
3,1111-05-30,35.7,17.9,46.4
3,1111-05-31,25,32.1,42.9
3,1111-06-01,42.9,35.7,21.4
3,1111-06-02,46.4,35.7,17.9
3,1111-06-03,53.6,14.3,32.1
3,1111-06-04,50,25,25
3,1111-06-05,35.7,39.3,25
3,1111-06-06,39.3,25,35.7
3,1111-06-07,35.7,46.4,17.9
3,1111-06-08,25,57.1,17.9
3,1111-06-09,17.9,39.3,42.9
3,1111-06-10,25,39.3,32.1
3,1111-06-11,21.4,28.6,50
3,1111-06-12,17.9,46.4,35.7
3,1111-06-13,21.4,42.9,35.7
3,1111-06-14,32.1,17.9,50
3,1111-06-15,21.4,42.9,35.7
3,1111-06-16,28.6,21.4,50
3,1111-06-17,25,28.6,46.4
3,1111-06-18,21.4,35.7,42.9
3,1111-06-19,21.4,35.7,42.9
3,1111-06-20,14.3,35.7,50
3,1111-06-21,14.3,42.9,42.9
3,1111-06-22,21.4,32.1,46.4
3,1111-06-23,17.9,35.7,46.4
3,1111-06-24,17.9,35.7,46.4
3,1111-06-25,17.9,46.4,35.7
3,1111-06-26,25,42.9,32.1
3,1111-06-27,42.9,28.6,28.6
3,1111-06-28,21.4,50,28.6
3,1111-06-29,17.9,42.9,39.3
3,1111-06-30,17.9,46.4,35.7
3,1111-07-01,25,35.7,39.3
3,1111-07-02,39.3,28.6,32.1
3,1111-07-03,25,50,25
3,1111-07-04,28.6,35.7,35.7
3,1111-07-05,25,35.7,39.3
3,1111-07-06,21.4,46.4,32.1
3,1111-07-07,32.1,35.7,32.1
3,1111-07-08,32.1,46.4,21.4
3,1111-07-09,42.9,25,32.1
3,1111-07-10,42.9,25,32.1
3,1111-07-11,39.3,32.1,28.6
3,1111-07-12,35.7,42.9,21.4
3,1111-07-13,21.4,50,28.6
3,1111-07-14,35.7,32.1,32.1
3,1111-07-15,53.6,32.1,14.3
3,1111-07-16,46.4,32.1,21.4
3,1111-07-17,35.7,32.1,32.1
3,1111-07-18,21.4,35.7,42.9
3,1111-07-19,32.1,46.4,21.4
3,1111-07-20,39.3,42.9,17.9
3,1111-07-21,39.3,25,35.7
3,1111-07-22,46.4,39.3,14.3
3,1111-07-23,42.9,25,32.1
3,1111-07-24,46.4,32.1,21.4
3,1111-07-25,42.9,42.9,14.3
3,1111-07-26,35.7,35.7,28.6
3,1111-07-27,50,21.4,28.6
3,1111-07-28,57.1,32.1,10.7
3,1111-07-29,42.9,32.1,25
3,1111-07-30,42.9,25,32.1
3,1111-07-31,60.7,32.1,7.1
3,1111-08-01,64.3,25,10.7
3,1111-08-02,53.6,39.3,7.1
3,1111-08-03,60.7,35.7,3.6
3,1111-08-04,64.3,17.9,17.9
3,1111-08-05,64.3,21.4,14.3
3,1111-08-06,60.7,25,14.3
3,1111-08-07,71.4,10.7,17.9
3,1111-08-08,46.4,35.7,17.9
3,1111-08-09,46.4,35.7,17.9
3,1111-08-10,50,28.6,21.4
3,1111-08-11,50,32.1,17.9
3,1111-08-12,28.6,32.1,39.3
3,1111-08-13,53.6,25,21.4
3,1111-08-14,57.1,14.3,28.6
3,1111-08-15,64.3,21.4,14.3
3,1111-08-16,57.1,7.1,35.7
3,1111-08-17,60.7,14.3,25
3,1111-08-18,57.1,28.6,14.3
3,1111-08-19,57.1,25,17.9
3,1111-08-20,57.1,25,17.9
3,1111-08-21,42.9,28.6,28.6
3,1111-08-22,60.7,17.9,21.4
3,1111-08-23,46.4,21.4,32.1
3,1111-08-24,50,28.6,21.4
3,1111-08-25,60.7,35.7,3.6
3,1111-08-26,60.7,17.9,21.4
3,1111-08-27,50,28.6,21.4
3,1111-08-28,50,35.7,14.3
3,1111-08-29,60.7,10.7,28.6
3,1111-08-30,42.9,25,32.1
3,1111-08-31,35.7,28.6,35.7
3,1111-09-01,46.4,25,28.6
3,1111-09-02,57.1,25,17.9
3,1111-09-03,50,35.7,14.3
3,1111-09-04,46.4,21.4,32.1
3,1111-09-05,53.6,17.9,28.6
3,1111-09-06,50,25,25
3,1111-09-07,39.3,21.4,39.3
3,1111-09-08,46.4,17.9,35.7
3,1111-09-09,42.9,17.9,39.3
3,1111-09-10,60.7,17.9,21.4
3,1111-09-11,42.9,21.4,35.7
3,1111-09-12,50,25,25
3,1111-09-13,46.4,17.9,35.7
3,1111-09-14,50,14.3,35.7
3,1111-09-15,35.7,17.9,46.4
3,1111-09-16,32.1,25,42.9
3,1111-09-17,46.4,14.3,39.3
3,1111-09-18,39.3,25,35.7
3,1111-09-19,60.7,10.7,28.6
3,1111-09-20,57.1,17.9,25
3,1111-09-21,53.6,3.6,42.9
3,1111-09-22,32.1,25,42.9
3,1111-09-23,39.3,25,35.7
3,1111-09-24,28.6,17.9,53.6
3,1111-09-25,39.3,10.7,50
3,1111-09-26,35.7,25,39.3
3,1111-09-27,50,10.7,39.3
3,1111-09-28,60.7,17.9,21.4
3,1111-09-29,42.9,28.6,28.6
3,1111-09-30,28.6,10.7,60.7
3,1111-10-01,28.6,7.1,64.3
